station_id,pasture_id,timestamp,air_temp_f,humidity_pct,pressure_hpa,rainfall_in,soil_moisture_10cm,soil_moisture_30cm,soil_moisture_60cm,soil_temp_f,water_tank_pct,trough_level_pct,battery_voltage,solar_voltage,signal_strength,rssi,snr,hop_count,firmware_version,notes
SP1,CC-001,2026-04-23 06:00:00,85.8,39.02,1014.76,0.0,18.03,21.57,24.14,78.33,,,4.01,5.63,-109.8,-109.8,8.19,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
SP1,CC-001,2026-04-23 07:00:00,93.96,38.35,1005.33,0.0,18.94,21.79,23.53,86.94,,,4.0,5.79,-104.7,-104.7,8.37,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
SP1,CC-001,2026-04-23 08:00:00,92.75,25.52,1007.99,0.0,19.36,20.3,22.62,85.08,,,3.97,6.01,-114.3,-114.3,5.76,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
SP1,CC-001,2026-04-23 09:00:00,93.82,27.5,1009.9,0.0,17.6,21.49,23.0,84.03,,,3.99,6.12,-112.8,-112.8,5.25,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
SP1,CC-001,2026-04-23 10:00:00,99.14,27.42,1008.37,0.0,19.01,21.55,23.39,91.24,,,3.98,6.35,-106.5,-106.5,10.84,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
SP1,CC-001,2026-04-23 11:00:00,97.43,24.66,1011.09,0.0,20.19,20.69,23.87,89.51,,,3.98,6.27,-104.4,-104.4,6.7,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
SP1,CC-001,2026-04-23 12:00:00,98.47,24.13,1010.63,0.0,20.98,21.22,25.05,89.79,,,4.0,6.22,-106.0,-106.0,7.1,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
SP1,CC-001,2026-04-23 13:00:00,96.73,24.41,1011.12,0.0,20.34,21.4,23.39,90.47,,,3.98,6.1,-107.0,-107.0,9.52,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
SP1,CC-001,2026-04-23 14:00:00,99.4,35.19,1006.34,0.0,18.99,20.91,23.14,90.0,,,4.0,6.0,-108.9,-108.9,8.42,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
SP1,CC-001,2026-04-23 15:00:00,89.25,26.46,1007.92,0.0,21.29,23.18,23.86,80.66,,,3.97,5.79,-110.6,-110.6,6.94,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
SP1,CC-001,2026-04-23 16:00:00,87.04,38.43,1006.83,0.0,20.48,20.63,22.92,80.14,,,3.99,5.6,-111.4,-111.4,5.93,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
SP1,CC-001,2026-04-23 17:00:00,86.83,42.55,1007.58,0.034,17.88,19.73,23.52,80.36,,,4.0,5.39,-111.1,-111.1,7.5,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
SP1,CC-001,2026-04-23 18:00:00,77.71,36.8,1011.5,0.0,19.37,17.93,22.29,71.58,,,3.99,5.33,-105.9,-105.9,10.45,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
SP1,CC-001,2026-04-23 19:00:00,78.31,41.17,1007.55,0.0,17.41,19.85,21.57,73.1,,,3.98,5.39,-100.8,-100.8,10.2,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
SP1,CC-001,2026-04-23 20:00:00,70.59,41.72,1009.44,0.0,15.26,21.71,22.65,63.77,,,3.95,5.35,-112.8,-112.8,11.54,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
SP1,CC-001,2026-04-23 21:00:00,66.96,51.08,1004.44,0.0,15.69,17.6,22.02,61.35,,,3.99,5.36,-113.8,-113.8,6.72,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
SP1,CC-001,2026-04-23 22:00:00,70.92,36.52,1007.34,0.0,16.46,19.77,22.65,65.41,,,3.97,5.32,-109.3,-109.3,9.27,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
SP1,CC-001,2026-04-23 23:00:00,68.36,50.47,1004.05,0.0,18.09,18.04,21.64,63.22,,,3.98,5.36,-104.6,-104.6,9.79,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
SP1,CC-001,2026-04-24 00:00:00,68.35,47.05,1005.86,0.0,16.8,19.37,21.92,61.38,,,3.96,5.37,-110.7,-110.7,8.49,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
SP1,CC-001,2026-04-24 01:00:00,68.28,42.48,1008.66,0.0,15.66,20.8,22.11,64.36,,,3.97,5.32,-109.0,-109.0,4.06,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
SP1,CC-001,2026-04-24 02:00:00,74.17,44.42,1006.55,0.0,14.9,19.13,23.22,67.37,,,3.98,5.37,-110.9,-110.9,4.56,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
SP1,CC-001,2026-04-24 03:00:00,75.26,53.37,1008.49,0.0,16.57,20.63,22.07,68.37,,,3.98,5.32,-110.9,-110.9,6.07,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
SP1,CC-001,2026-04-24 04:00:00,76.27,35.73,1006.15,0.0,17.0,20.67,22.22,69.78,,,3.96,5.32,-107.6,-107.6,7.1,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
SP1,CC-001,2026-04-24 05:00:00,83.57,41.98,1010.31,0.0,18.14,20.86,23.29,76.93,,,3.97,5.39,-115.2,-115.2,12.26,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
SP1,CC-001,2026-04-24 06:00:00,85.22,35.17,1006.86,0.0,18.84,20.77,23.07,78.68,,,3.99,5.61,-106.2,-106.2,5.79,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
SP1,CC-001,2026-04-24 07:00:00,91.43,31.73,1005.81,0.0,17.2,19.27,23.73,83.19,,,3.96,5.8,-107.3,-107.3,8.52,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
SP1,CC-001,2026-04-24 08:00:00,87.63,39.58,1008.59,0.0,17.68,19.63,23.54,79.14,,,3.97,5.96,-108.0,-108.0,7.19,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
SP1,CC-001,2026-04-24 09:00:00,96.22,27.37,1006.62,0.0,20.09,20.67,22.93,88.02,,,3.98,6.14,-106.8,-106.8,11.19,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
SP1,CC-001,2026-04-24 10:00:00,98.06,27.09,1005.47,0.0,18.17,21.04,24.26,91.91,,,3.98,6.17,-101.6,-101.6,9.15,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
SP1,CC-001,2026-04-24 11:00:00,99.85,20.54,1006.83,0.0,18.82,21.55,22.79,90.02,,,3.99,6.33,-109.8,-109.8,5.53,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
SP1,CC-001,2026-04-24 12:00:00,97.61,25.52,1016.84,0.0,18.53,21.55,23.51,89.51,,,3.94,6.11,-109.4,-109.4,8.67,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
SP1,CC-001,2026-04-24 13:00:00,98.53,33.74,1008.33,0.0,20.49,20.19,22.58,88.76,,,3.98,6.01,-105.8,-105.8,8.15,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
SP1,CC-001,2026-04-24 14:00:00,94.22,32.9,1012.66,0.0,19.96,21.11,23.78,86.21,,,3.98,5.93,-106.9,-106.9,5.03,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
SP1,CC-001,2026-04-24 15:00:00,90.56,26.85,1012.54,0.0,18.49,21.78,24.73,85.34,,,3.96,5.86,-115.1,-115.1,8.6,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
SP1,CC-001,2026-04-24 16:00:00,87.22,41.32,1008.93,0.0,17.26,19.37,23.45,79.03,,,3.98,5.54,-110.4,-110.4,5.43,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
SP1,CC-001,2026-04-24 17:00:00,82.04,39.57,1012.41,0.0,17.83,19.34,22.76,74.01,,,3.99,5.38,-108.0,-108.0,9.04,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
SP1,CC-001,2026-04-24 18:00:00,78.0,40.38,1003.73,0.0,17.55,18.92,23.25,75.92,,,3.97,5.25,-111.0,-111.0,3.26,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
SP1,CC-001,2026-04-24 19:00:00,72.76,40.34,1009.01,0.0,15.69,18.34,22.25,65.73,,,3.96,5.23,-103.4,-103.4,6.61,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
SP1,CC-001,2026-04-24 20:00:00,67.83,50.45,1008.5,0.0,17.93,19.61,20.79,61.18,,,3.97,5.35,-104.7,-104.7,6.89,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
SP1,CC-001,2026-04-24 21:00:00,67.66,46.22,1005.03,0.0,17.61,18.56,21.63,62.58,,,3.97,5.35,-109.8,-109.8,8.57,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
SP1,CC-001,2026-04-24 22:00:00,71.57,34.22,1004.15,0.0,14.57,19.07,21.24,66.73,,,3.95,5.37,-106.4,-106.4,2.43,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
SP1,CC-001,2026-04-24 23:00:00,68.21,48.22,1007.36,0.0,16.63,17.21,21.07,63.05,,,3.96,5.41,-110.5,-110.5,7.71,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
SP1,CC-001,2026-04-25 00:00:00,67.71,53.22,1006.53,0.0,13.86,18.76,23.06,61.08,,,3.96,5.36,-103.5,-103.5,11.63,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
SP1,CC-001,2026-04-25 01:00:00,68.93,53.75,1008.23,0.0,18.9,20.19,24.26,64.49,,,3.98,5.38,-111.1,-111.1,5.5,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
SP1,CC-001,2026-04-25 02:00:00,73.12,37.23,1006.42,0.0,16.66,20.14,20.93,67.47,,,3.96,5.35,-107.6,-107.6,6.7,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
SP1,CC-001,2026-04-25 03:00:00,74.21,37.02,1007.92,0.0,16.87,19.86,22.35,66.99,,,3.97,5.33,-107.2,-107.2,9.1,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
SP1,CC-001,2026-04-25 04:00:00,81.75,39.06,1010.35,0.0,16.01,18.55,23.08,74.37,,,3.94,5.36,-111.4,-111.4,7.39,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
SP1,CC-001,2026-04-25 05:00:00,86.0,35.93,1009.27,0.0,17.18,19.03,21.29,78.75,,,4.0,5.4,-112.5,-112.5,5.27,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
SP1,CC-001,2026-04-25 06:00:00,87.3,36.83,1009.33,0.0,17.52,21.29,23.42,81.87,,,3.96,5.53,-106.0,-106.0,7.7,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
SP1,CC-001,2026-04-25 07:00:00,89.23,43.72,1010.91,0.0,19.58,21.81,25.72,83.18,,,3.98,5.77,-110.1,-110.1,10.43,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
SP1,CC-001,2026-04-25 08:00:00,93.07,26.72,1008.59,0.0,19.09,21.19,24.55,86.68,,,3.95,5.95,-111.0,-111.0,5.19,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
SP1,CC-001,2026-04-25 09:00:00,97.73,25.87,1011.62,0.058,18.56,22.06,23.12,89.44,,,3.95,6.12,-107.7,-107.7,10.65,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
SP1,CC-001,2026-04-25 10:00:00,99.66,24.68,1006.36,0.0,18.46,21.42,24.7,90.17,,,3.96,6.19,-110.6,-110.6,4.36,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
SP1,CC-001,2026-04-25 11:00:00,98.68,29.47,1007.84,0.0,17.91,19.41,24.29,91.45,,,3.96,6.27,-104.6,-104.6,13.26,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
SP1,CC-001,2026-04-25 12:00:00,99.84,23.68,1009.73,0.0,19.99,21.06,23.69,92.27,,,3.96,6.25,-108.9,-108.9,7.52,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
SP1,CC-001,2026-04-25 13:00:00,92.09,18.72,1009.66,0.0,21.44,19.97,24.18,81.3,,,3.96,6.07,-115.1,-115.1,4.98,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
SP1,CC-001,2026-04-25 14:00:00,91.63,31.89,1010.88,0.0,16.64,18.84,24.45,86.01,,,3.94,5.96,-114.3,-114.3,6.21,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
SP1,CC-001,2026-04-25 15:00:00,86.32,26.69,1009.96,0.0,19.57,21.14,24.96,78.97,,,3.96,5.84,-103.7,-103.7,5.11,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
SP1,CC-001,2026-04-25 16:00:00,84.56,35.7,1006.35,0.0,17.26,21.26,24.18,78.79,,,3.95,5.53,-111.2,-111.2,7.69,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
SP1,CC-001,2026-04-25 17:00:00,81.29,37.19,1010.82,0.0,18.31,17.47,22.7,76.67,,,3.96,5.38,-108.0,-108.0,7.65,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
SP1,CC-001,2026-04-25 18:00:00,79.37,35.62,1009.35,0.0,14.46,19.42,23.26,72.4,,,3.96,5.39,-108.1,-108.1,9.01,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
SP1,CC-001,2026-04-25 19:00:00,76.84,41.97,1010.3,0.0,16.24,19.11,23.19,70.61,,,3.95,5.25,-109.5,-109.5,12.47,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
SP1,CC-001,2026-04-25 20:00:00,72.68,43.71,1006.59,0.0,15.99,19.39,22.31,67.59,,,3.93,5.35,-108.6,-108.6,11.5,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
SP1,CC-001,2026-04-25 21:00:00,77.48,49.48,1003.79,0.0,15.97,19.03,23.29,73.54,,,3.97,5.31,-106.4,-106.4,8.8,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
SP1,CC-001,2026-04-25 22:00:00,67.03,60.74,1006.37,0.0,16.83,17.32,22.47,62.73,,,3.98,5.28,-107.3,-107.3,10.34,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
SP1,CC-001,2026-04-25 23:00:00,67.74,49.58,1007.2,0.0,15.38,18.7,21.81,62.48,,,3.98,5.28,-108.3,-108.3,12.06,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
SP1,CC-001,2026-04-26 00:00:00,66.59,52.67,1004.35,0.0,16.43,19.92,22.74,62.66,,,3.96,5.41,-106.9,-106.9,8.07,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
SP1,CC-001,2026-04-26 01:00:00,63.98,43.44,1005.18,0.0,17.4,18.79,22.22,57.9,,,3.94,5.3,-110.6,-110.6,6.36,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
SP1,CC-001,2026-04-26 02:00:00,72.94,53.68,1003.44,0.0,16.25,18.45,21.87,67.77,,,3.98,5.28,-111.1,-111.1,5.34,1,rangeiq-mock-0.1,Station is overdue and used for stale/offline testing.
WT1,CC-001,2026-04-19 19:00:00,73.93,41.19,1010.9,0.0,15.49,19.87,23.76,67.47,31.69,25.99,3.44,5.34,-92.1,-92.1,8.45,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-19 20:00:00,72.07,43.74,1006.22,0.0,19.11,19.01,22.01,66.27,31.25,21.23,3.45,5.28,-94.6,-94.6,11.95,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-19 21:00:00,70.1,48.09,1005.46,0.0,16.65,19.59,23.35,64.85,30.91,26.82,3.44,5.4,-96.2,-96.2,4.31,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-19 22:00:00,69.68,43.32,1010.84,0.0,14.78,18.81,22.53,64.11,31.02,27.78,3.43,5.37,-96.5,-96.5,11.81,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-19 23:00:00,66.31,46.4,1002.59,0.0,16.97,19.0,21.02,59.03,31.03,24.54,3.42,5.26,-96.7,-96.7,14.0,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-20 00:00:00,65.66,47.76,1005.56,0.0,16.66,19.31,21.71,60.3,29.47,26.39,3.44,5.37,-91.9,-91.9,5.03,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-20 01:00:00,68.09,53.87,1004.57,0.0,18.19,18.92,23.49,64.07,30.84,26.17,3.42,5.33,-98.6,-98.6,13.39,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-20 02:00:00,74.66,38.91,1008.49,0.0,15.96,20.01,22.43,70.04,30.62,22.63,3.42,5.3,-93.3,-93.3,10.63,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-20 03:00:00,75.8,43.24,1003.58,0.0,14.22,19.13,23.53,71.23,29.85,22.51,3.44,5.41,-89.6,-89.6,7.84,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-20 04:00:00,79.39,41.03,1007.76,0.0,16.64,19.29,21.83,69.83,29.97,23.76,3.42,5.38,-91.1,-91.1,11.41,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-20 05:00:00,85.83,41.51,1009.81,0.0,17.58,17.69,22.83,79.02,30.97,24.61,3.44,5.34,-99.1,-99.1,7.69,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-20 06:00:00,88.02,34.21,1012.7,0.0,20.13,21.59,20.4,84.45,30.1,27.96,3.43,5.56,-93.3,-93.3,9.82,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-20 07:00:00,86.59,38.8,1010.53,0.0,17.64,20.44,24.39,77.91,29.47,26.75,3.43,5.76,-86.3,-86.3,6.16,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-20 08:00:00,95.6,27.71,1013.62,0.0,19.27,22.06,22.5,86.57,28.91,23.94,3.44,5.92,-93.7,-93.7,7.65,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-20 09:00:00,100.1,28.85,1008.32,0.0,20.81,21.38,24.7,93.45,28.88,21.94,3.42,6.26,-95.6,-95.6,10.26,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-20 10:00:00,103.24,21.46,1014.2,0.0,19.99,20.4,22.91,96.54,27.95,22.93,3.42,6.19,-95.4,-95.4,8.8,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-20 11:00:00,97.74,25.76,1007.21,0.0,20.99,19.33,23.28,88.44,27.16,21.47,3.41,6.22,-90.3,-90.3,9.68,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-20 12:00:00,97.44,22.53,1006.44,0.0,19.27,22.28,22.98,90.57,27.5,23.01,3.43,6.27,-96.1,-96.1,7.66,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-20 13:00:00,98.01,24.52,1000.9,0.0,18.24,20.55,22.69,90.3,30.37,22.54,3.4,6.16,-88.7,-88.7,8.01,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-20 14:00:00,97.54,28.77,1009.32,0.0,18.35,21.25,24.62,88.89,29.0,24.62,3.42,5.96,-92.4,-92.4,8.36,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-20 15:00:00,91.65,26.41,1007.47,0.0,18.22,20.41,23.5,84.03,28.69,21.73,3.42,5.79,-88.2,-88.2,9.05,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-20 16:00:00,87.44,39.32,1002.17,0.0,20.37,20.84,22.22,79.93,28.76,19.84,3.43,5.63,-94.9,-94.9,8.74,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-20 17:00:00,79.86,33.89,1009.8,0.0,18.3,17.55,21.9,71.38,28.68,22.25,3.43,5.34,-95.4,-95.4,5.73,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-20 18:00:00,79.14,40.94,1011.38,0.0,17.46,20.8,23.23,74.27,29.48,22.66,3.42,5.33,-97.1,-97.1,12.69,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-20 19:00:00,77.5,47.53,1009.93,0.0,15.6,16.8,23.06,71.37,29.19,24.37,3.44,5.33,-96.7,-96.7,6.4,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-20 20:00:00,72.23,46.55,1003.64,0.024,18.81,19.83,22.18,65.18,27.48,23.09,3.42,5.34,-89.1,-89.1,9.42,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-20 21:00:00,64.28,49.72,1011.28,0.0,16.12,21.07,21.85,60.03,27.33,21.2,3.41,5.35,-93.1,-93.1,10.43,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-20 22:00:00,66.96,44.57,1013.06,0.0,17.04,17.72,23.38,60.52,27.56,21.63,3.42,5.31,-101.3,-101.3,12.39,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-20 23:00:00,65.46,52.12,1005.15,0.0,16.47,19.53,22.4,61.71,27.56,17.74,3.41,5.38,-87.9,-87.9,5.35,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-21 00:00:00,70.64,49.78,1005.99,0.0,16.42,18.53,22.71,63.95,26.68,19.47,3.41,5.37,-100.9,-100.9,8.68,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-21 01:00:00,71.15,50.64,1012.09,0.0,15.29,18.56,21.47,64.33,26.71,18.62,3.41,5.41,-95.6,-95.6,5.89,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-21 02:00:00,68.96,47.11,997.09,0.0,14.21,20.25,22.76,63.5,28.41,20.46,3.4,5.34,-96.0,-96.0,8.22,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-21 03:00:00,77.58,46.13,1008.47,0.0,17.45,18.85,23.61,70.6,26.6,20.46,3.43,5.36,-92.4,-92.4,5.18,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-21 04:00:00,75.63,37.26,1005.47,0.0,17.62,19.4,23.86,69.44,26.8,20.66,3.42,5.32,-97.2,-97.2,9.41,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-21 05:00:00,81.3,34.56,1006.75,0.0,18.2,20.05,23.24,73.46,27.05,21.45,3.41,5.35,-93.8,-93.8,7.27,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-21 06:00:00,84.75,43.81,1009.44,0.0,18.43,20.83,22.0,78.57,27.93,23.24,3.42,5.53,-92.8,-92.8,12.4,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-21 07:00:00,92.0,25.89,1002.93,0.0,18.5,22.89,23.88,84.4,25.55,21.46,3.4,5.72,-90.8,-90.8,8.78,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-21 08:00:00,94.98,38.13,1010.42,0.0,22.19,21.46,23.4,88.61,28.31,24.52,3.41,5.94,-95.6,-95.6,2.57,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-21 09:00:00,96.59,24.62,1005.87,0.0,20.09,20.05,24.09,88.51,25.55,18.76,3.41,6.13,-93.2,-93.2,9.76,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-21 10:00:00,96.55,20.06,1003.28,0.0,22.05,22.47,24.81,90.6,27.8,21.63,3.38,6.22,-92.7,-92.7,3.44,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-21 11:00:00,100.25,32.32,1009.42,0.0,20.65,22.17,24.8,93.55,27.95,21.35,3.4,6.16,-87.3,-87.3,6.62,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-21 12:00:00,97.89,28.32,1011.58,0.0,19.02,21.32,23.75,90.15,26.37,21.18,3.42,6.22,-90.4,-90.4,12.32,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-21 13:00:00,97.29,23.76,1007.62,0.0,19.74,19.61,24.11,88.72,25.95,18.95,3.4,6.13,-93.1,-93.1,4.42,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-21 14:00:00,92.8,33.85,1005.35,0.0,17.0,21.74,24.53,85.16,27.3,19.29,3.4,5.95,-99.0,-99.0,5.22,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-21 15:00:00,92.68,35.38,1008.59,0.0,18.65,20.16,22.43,85.07,24.86,18.03,3.4,5.83,-89.3,-89.3,7.22,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-21 16:00:00,90.09,30.1,1010.95,0.0,18.94,19.47,23.38,83.43,25.29,19.2,3.4,5.61,-95.0,-95.0,6.99,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-21 17:00:00,82.99,32.26,1006.41,0.0,19.31,20.08,23.58,75.07,24.81,17.56,3.39,5.41,-91.1,-91.1,8.21,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-21 18:00:00,81.02,52.44,1004.06,0.12,16.98,18.79,22.64,73.79,26.13,18.29,3.38,5.33,-92.7,-92.7,9.61,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-21 19:00:00,73.92,45.1,1008.34,0.0,17.07,18.84,22.81,67.41,25.56,20.24,3.39,5.34,-97.0,-97.0,7.93,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-21 20:00:00,74.32,48.16,1005.37,0.0,15.86,19.18,23.66,68.92,23.13,19.32,3.41,5.31,-89.7,-89.7,6.97,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-21 21:00:00,69.03,38.58,1009.18,0.0,16.1,19.38,22.13,64.01,25.51,23.51,3.39,5.3,-94.6,-94.6,8.46,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-21 22:00:00,67.56,47.88,1002.63,0.0,15.57,19.13,23.19,60.77,26.03,19.33,3.38,5.33,-89.8,-89.8,6.37,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-21 23:00:00,71.03,47.19,1003.11,0.0,16.36,19.06,22.55,65.01,25.04,18.69,3.4,5.42,-88.3,-88.3,8.71,1,rangeiq-mock-0.1,Low tank and battery warning example.
WT1,CC-001,2026-04-22 00:00:00,65.94,32.11,1007.78,0.0,16.67,19.97,22.53,60.05,25.74,21.86,3.39,5.37,-93.3,-93.3,7.01,1,rangeiq-mock-0.1,Low tank and battery warning example.
